temperature,rpm,pressure,vibration,operating_hours,failure,hdf,osf,twf,pwf,rnf,failure_type
75.7,1442,28.2,0.17,1960,0,0,0,0,0,0,Normal
75.1,1556,24.6,0.33,2091,0,0,0,0,0,0,Normal
72.6,1425,28.2,0.22,2007,0,0,0,0,0,0,Normal
74.0,1580,27.0,0.23,2231,0,0,0,0,0,0,Normal
78.7,1474,28.6,0.31,2156,0,0,0,0,0,0,Normal
74.0,1489,28.0,0.34,2225,0,0,0,0,0,0,Normal
76.2,1946,24.1,0.2,2292,0,0,0,0,0,0,Normal
77.5,1342,29.1,0.23,2372,1,1,0,0,0,0,Thermal Failure
74.3,1758,25.3,0.23,2445,0,0,0,0,0,0,Normal
76.3,1724,24.9,0.31,2444,0,0,0,0,0,0,Normal
77.7,1430,28.9,0.34,2443,0,0,0,0,0,0,Normal
76.3,1612,24.3,0.23,2492,0,0,0,0,0,0,Normal
80.6,1469,26.8,0.33,2605,0,0,0,0,0,0,Normal
74.1,1384,26.3,0.25,2735,0,0,0,0,0,0,Normal
78.2,1724,22.7,0.29,2779,0,0,0,0,0,0,Normal
76.4,1397,28.5,0.23,2770,0,0,0,0,0,0,Normal
77.8,1588,24.8,0.28,2867,0,0,0,0,0,0,Normal
77.5,1468,30.0,0.28,2971,0,0,0,0,0,0,Normal
76.0,1594,25.1,0.27,2973,0,0,0,0,0,0,Normal
77.3,1511,28.1,0.3,3016,0,0,0,0,0,0,Normal
74.4,1493,25.2,0.25,2987,0,0,0,0,0,0,Normal
78.1,1709,23.9,0.25,3113,0,0,0,0,0,0,Normal
77.4,1501,26.3,0.31,3183,0,0,0,0,0,0,Normal
78.1,1668,24.3,0.35,3230,0,0,0,0,0,0,Normal
78.6,1502,28.3,0.29,3299,0,0,0,0,0,0,Normal
77.7,1288,30.3,0.32,3291,0,0,0,0,0,0,Normal
77.4,1491,27.3,0.33,3325,0,0,0,0,0,0,Normal
76.1,1519,28.7,0.33,3315,0,0,0,0,0,0,Normal
76.6,1984,23.4,0.26,3391,0,0,0,0,0,0,Normal
79.4,1643,26.1,0.27,3455,0,0,0,0,0,0,Normal
80.0,1625,25.9,0.27,3496,0,0,0,0,0,0,Normal
77.5,2068,23.3,0.38,3551,0,0,0,0,0,0,Normal
78.2,1469,26.8,0.33,3644,0,0,0,0,0,0,Normal
76.8,1558,25.9,0.33,3734,0,0,0,0,0,0,Normal
79.8,1344,30.0,0.32,3726,0,0,0,0,0,0,Normal
79.2,1455,28.9,0.26,3724,0,0,0,0,0,0,Normal
81.2,1355,30.7,0.39,3881,0,0,0,0,0,0,Normal
77.0,1269,30.0,0.33,4012,1,0,1,0,0,0,Overstrain Failure
77.6,1550,28.0,0.35,3954,0,0,0,0,0,0,Normal
78.7,1525,26.3,0.25,3961,0,0,0,0,0,0,Normal
79.2,1696,25.5,0.35,4059,0,0,0,0,0,0,Normal
78.2,1937,23.0,0.31,4119,0,0,0,0,0,0,Normal
77.0,1689,25.3,0.27,4157,0,0,0,0,0,0,Normal
79.7,1593,26.5,0.29,4253,0,0,0,0,0,0,Normal
79.3,1565,26.3,0.28,4260,0,0,0,0,0,0,Normal
74.1,1665,25.4,0.15,266,0,0,0,0,0,0,Normal
77.5,1532,24.8,0.2,249,0,0,0,0,0,0,Normal
77.3,1438,26.8,0.19,408,0,0,0,0,0,0,Normal
75.9,1531,27.0,0.22,431,0,0,0,0,0,0,Normal
75.7,1506,26.3,0.27,455,0,0,0,0,0,0,Normal
76.3,1382,29.4,0.2,486,0,0,0,0,0,0,Normal
74.2,1456,28.6,0.12,600,0,0,0,0,0,0,Normal
75.7,1445,28.1,0.2,595,0,0,0,0,0,0,Normal
72.3,1515,27.3,0.26,556,0,0,0,0,0,0,Normal
76.9,1449,27.1,0.21,649,0,0,0,0,0,0,Normal
73.3,1362,28.6,0.28,661,0,0,0,0,0,0,Normal
77.9,1687,25.1,0.24,872,0,0,0,0,0,0,Normal
75.4,1618,27.7,0.15,870,0,0,0,0,0,0,Normal
75.8,1558,25.8,0.22,947,0,0,0,0,0,0,Normal
75.2,1662,24.6,0.23,864,0,0,0,0,0,0,Normal
75.7,1295,30.6,0.27,995,0,0,0,0,0,0,Normal
78.5,1385,29.1,0.3,929,0,0,0,0,0,0,Normal
72.5,1479,28.9,0.26,955,0,0,0,0,0,0,Normal
78.5,1400,28.3,0.25,1072,0,0,0,0,0,0,Normal
77.1,1357,30.5,0.26,1205,0,0,0,0,0,0,Normal
74.7,1657,27.3,0.22,1137,0,0,0,0,0,0,Normal
74.9,1496,28.7,0.17,1224,0,0,0,0,0,0,Normal
79.2,1379,28.1,0.23,1322,0,0,0,0,0,0,Normal
75.4,1548,27.8,0.25,1362,0,0,0,0,0,0,Normal
75.1,1499,25.5,0.19,1468,0,0,0,0,0,0,Normal
78.9,1390,26.6,0.29,1395,0,0,0,0,0,0,Normal
77.5,1538,26.8,0.28,1411,0,0,0,0,0,0,Normal
75.9,1365,28.5,0.19,1473,0,0,0,0,0,0,Normal
77.6,1503,28.1,0.3,1548,0,0,0,0,0,0,Normal
75.6,1390,29.7,0.23,1549,0,0,0,0,0,0,Normal
78.7,1497,26.2,0.21,1552,0,0,0,0,0,0,Normal
78.8,1577,28.0,0.29,1778,0,0,0,0,0,0,Normal
78.2,1432,29.2,0.25,1739,0,0,0,0,0,0,Normal
78.0,1563,25.3,0.33,1904,0,0,0,0,0,0,Normal
80.0,1433,29.1,0.22,1790,0,0,0,0,0,0,Normal
77.4,1384,27.5,0.18,1848,0,0,0,0,0,0,Normal
75.6,1346,27.7,0.24,1869,0,0,0,0,0,0,Normal
78.1,1459,28.8,0.29,1913,0,0,0,0,0,0,Normal
80.6,1639,25.5,0.22,2027,0,0,0,0,0,0,Normal
75.9,1737,24.3,0.2,2050,0,0,0,0,0,0,Normal
77.1,1489,28.3,0.27,2103,0,0,0,0,0,0,Normal
78.5,1492,27.8,0.2,2164,0,0,0,0,0,0,Normal
77.7,1217,33.3,0.27,2210,0,0,0,0,0,0,Normal
76.3,1636,25.2,0.25,2161,0,0,0,0,0,0,Normal
79.3,1436,28.7,0.28,2223,0,0,0,0,0,0,Normal
81.1,1689,24.3,0.21,2293,0,0,0,0,0,0,Normal
78.2,2289,21.7,0.32,2511,0,0,0,0,0,0,Normal
76.7,1522,26.3,0.26,2401,0,0,0,0,0,0,Normal
75.6,1351,30.8,0.3,2406,0,0,0,0,0,0,Normal
78.3,1589,26.3,0.31,2472,0,0,0,0,0,0,Normal
79.8,1578,26.4,0.22,2447,0,0,0,0,0,0,Normal
78.9,1587,27.3,0.31,2528,0,0,0,0,0,0,Normal
78.2,1962,20.8,0.22,2600,0,0,0,0,0,0,Normal
77.3,2432,23.3,0.22,2589,0,0,0,0,0,0,Normal
76.6,1418,27.8,0.36,2610,0,0,0,0,0,0,Normal
79.7,1683,25.4,0.32,2681,0,0,0,0,0,0,Normal
80.0,1385,28.2,0.36,2707,0,0,0,0,0,0,Normal
76.4,1559,27.1,0.27,2693,0,0,0,0,0,0,Normal
81.1,1671,25.8,0.29,2771,0,0,0,0,0,0,Normal
79.6,1343,31.2,0.3,2786,0,0,0,0,0,0,Normal
80.9,1548,26.8,0.28,2851,0,0,0,0,0,0,Normal
77.0,1705,26.5,0.26,2913,0,0,0,0,0,0,Normal
76.8,1535,25.9,0.25,3056,0,0,0,0,0,0,Normal
78.7,1564,25.2,0.3,3120,0,0,0,0,0,0,Normal
79.9,1510,26.4,0.25,3007,0,0,0,0,0,0,Normal
81.9,1492,27.5,0.25,3220,0,0,0,0,0,0,Normal
80.1,1452,25.7,0.31,3122,0,0,0,0,0,0,Normal
78.5,1329,28.5,0.29,3273,0,0,0,0,0,0,Normal
77.6,1382,28.8,0.34,3343,0,0,0,0,0,0,Normal
81.0,1628,26.1,0.28,3400,0,0,0,0,0,0,Normal
77.6,1706,24.8,0.28,3367,0,0,0,0,0,0,Normal
81.5,1594,26.2,0.32,3373,0,0,0,0,0,0,Normal
78.7,1761,23.9,0.27,3461,0,0,0,0,0,0,Normal
81.3,1529,26.7,0.28,3560,0,0,0,0,0,0,Normal
80.2,1532,25.1,0.28,3675,0,0,0,0,0,0,Normal
79.0,1673,24.0,0.3,3583,0,0,0,0,0,0,Normal
78.6,1285,30.3,0.38,3667,1,0,1,0,0,0,Overstrain Failure
78.9,1680,25.8,0.25,3672,0,0,0,0,0,0,Normal
80.1,1610,26.8,0.36,3747,0,0,0,0,0,0,Normal
79.7,1632,26.3,0.34,3689,0,0,0,0,0,0,Normal
78.8,1559,27.8,0.38,3899,0,0,0,0,0,0,Normal
79.3,1367,28.6,0.44,3863,0,0,0,0,0,0,Normal
79.7,1355,29.9,0.37,3945,1,0,1,0,0,0,Overstrain Failure
76.2,1414,28.5,0.35,3926,0,0,0,0,0,0,Normal
80.0,1522,24.8,0.27,4042,0,0,0,0,0,0,Normal
77.9,1525,28.3,0.27,4127,0,0,0,0,0,0,Normal
77.6,1394,28.0,0.34,4115,0,0,0,0,0,0,Normal
76.9,1519,25.8,0.26,4155,0,0,0,0,0,0,Normal
76.7,1445,26.9,0.35,4144,0,0,0,0,0,0,Normal
77.4,1555,26.7,0.24,4195,0,0,0,0,0,0,Normal
75.2,1633,26.9,0.25,149,0,0,0,0,0,0,Normal
79.4,1630,26.2,0.19,201,0,0,0,0,0,0,Normal
75.9,1692,25.1,0.21,357,0,0,0,0,0,0,Normal
77.0,1790,22.1,0.17,442,0,0,0,0,0,0,Normal
77.6,1350,30.3,0.13,384,0,0,0,0,0,0,Normal
77.4,2760,20.7,0.26,504,1,0,0,0,1,0,Power Failure
76.8,1584,25.2,0.26,507,0,0,0,0,0,0,Normal
75.1,1989,22.8,0.2,630,0,0,0,0,0,0,Normal
79.3,1431,28.0,0.24,605,0,0,0,0,0,0,Normal
79.7,1568,26.1,0.2,636,0,0,0,0,0,0,Normal
74.5,1376,29.0,0.23,637,0,0,0,0,0,0,Normal
75.3,1459,28.7,0.25,636,0,0,0,0,0,0,Normal
76.8,1385,28.0,0.24,807,0,0,0,0,0,0,Normal
75.8,1591,24.5,0.27,844,0,0,0,0,0,0,Normal
77.9,1568,27.0,0.24,940,0,0,0,0,0,0,Normal
76.1,1459,27.1,0.22,929,0,0,0,0,0,0,Normal
80.5,1590,27.1,0.2,1009,0,0,0,0,0,0,Normal
78.9,1376,29.6,0.21,1093,0,0,0,0,0,0,Normal
77.4,1510,27.2,0.26,1141,0,0,0,0,0,0,Normal
78.7,1674,26.7,0.17,1071,0,0,0,0,0,0,Normal
78.9,1426,25.5,0.28,1193,0,0,0,0,0,0,Normal
76.6,1466,27.9,0.22,1193,0,0,0,0,0,0,Normal
76.4,1474,26.5,0.2,1310,0,0,0,0,0,0,Normal
77.8,1290,33.5,0.19,1439,0,0,0,0,0,0,Normal
79.2,1435,29.4,0.27,1438,0,0,0,0,0,0,Normal
77.8,1416,28.9,0.24,1476,0,0,0,0,0,0,Normal
75.3,1599,27.4,0.31,1549,0,0,0,0,0,0,Normal
76.5,1466,28.5,0.2,1776,0,0,0,0,0,0,Normal
77.6,1408,28.8,0.22,1758,0,0,0,0,0,0,Normal
77.5,1490,27.5,0.24,1773,0,0,0,0,0,0,Normal
80.6,1405,27.8,0.22,1791,0,0,0,0,0,0,Normal
75.4,1647,25.4,0.25,1812,0,0,0,0,0,0,Normal
78.4,1459,26.3,0.26,1805,0,0,0,0,0,0,Normal
80.0,1648,24.4,0.27,1854,0,0,0,0,0,0,Normal
81.3,1675,24.6,0.31,1917,0,0,0,0,0,0,Normal
77.4,1605,27.0,0.2,1936,0,0,0,0,0,0,Normal
78.7,1536,26.8,0.27,1991,0,0,0,0,0,0,Normal
78.9,1617,24.9,0.23,2111,0,0,0,0,0,0,Normal
78.2,1347,29.5,0.28,2172,0,0,0,0,0,0,Normal
77.6,1337,28.6,0.28,2180,0,0,0,0,0,0,Normal
78.3,1695,24.3,0.22,2274,0,0,0,0,0,0,Normal
73.9,1635,25.6,0.23,2278,0,0,0,0,0,0,Normal
78.7,1470,26.2,0.29,2355,0,0,0,0,0,0,Normal
77.9,1381,27.8,0.27,2345,0,0,0,0,0,0,Normal
77.4,1382,29.3,0.26,2454,0,0,0,0,0,0,Normal
80.9,1697,25.5,0.3,2450,0,0,0,0,0,0,Normal
76.7,1451,26.2,0.3,2614,0,0,0,0,0,0,Normal
77.1,1419,30.4,0.25,2560,0,0,0,0,0,0,Normal
80.7,1313,30.5,0.24,2605,0,0,0,0,0,0,Normal
76.5,1560,27.2,0.23,2677,0,0,0,0,0,0,Normal
77.0,1555,27.1,0.28,2726,0,0,0,0,0,0,Normal
77.8,1579,27.3,0.22,2769,0,0,0,0,0,0,Normal
79.4,1435,25.8,0.28,2850,0,0,0,0,0,0,Normal
78.7,1621,24.7,0.33,2832,0,0,0,0,0,0,Normal
76.5,1555,27.2,0.27,2834,0,0,0,0,0,0,Normal
77.5,1611,26.1,0.26,2906,0,0,0,0,0,0,Normal
77.6,1834,22.9,0.37,2963,0,0,0,0,0,0,Normal
78.3,1612,25.3,0.35,3082,0,0,0,0,0,0,Normal
78.9,1629,25.2,0.26,2995,0,0,0,0,0,0,Normal
78.9,1496,25.8,0.3,3062,0,0,0,0,0,0,Normal
75.8,1593,26.6,0.31,3130,0,0,0,0,0,0,Normal
80.1,1623,26.6,0.3,3137,0,0,0,0,0,0,Normal
78.9,1380,27.6,0.37,3215,0,0,0,0,0,0,Normal
80.8,1562,24.8,0.3,3364,0,0,0,0,0,0,Normal
79.4,1391,28.4,0.31,3297,0,0,0,0,0,0,Normal
80.3,1551,25.8,0.33,3370,0,0,0,0,0,0,Normal
79.6,1821,23.6,0.35,3361,0,0,0,0,0,0,Normal
81.1,1429,28.7,0.34,3484,0,0,0,0,0,0,Normal
79.9,2012,23.6,0.33,3624,0,0,0,0,0,0,Normal
78.9,1924,24.2,0.24,3717,0,0,0,0,0,0,Normal
82.3,1412,26.5,0.29,3702,0,0,0,0,0,0,Normal
80.2,1389,31.0,0.34,3733,0,0,0,0,0,0,Normal
79.8,1466,25.7,0.32,3811,0,0,0,0,0,0,Normal
77.1,2297,23.1,0.35,3694,0,0,0,0,0,0,Normal
76.9,1471,27.4,0.39,3873,0,0,0,0,0,0,Normal
79.1,1492,26.8,0.27,3847,0,0,0,0,0,0,Normal
78.9,1460,28.5,0.36,3977,0,0,0,0,0,0,Normal
78.0,1559,26.8,0.3,3866,0,0,0,0,0,0,Normal
79.3,1495,29.4,0.36,3982,0,0,0,0,0,0,Normal
81.5,1535,27.1,0.32,4068,0,0,0,0,0,0,Normal
80.4,1381,32.2,0.41,4070,0,0,0,0,0,0,Normal
77.7,1599,27.6,0.33,4127,0,0,0,0,0,0,Normal
79.3,1400,29.5,0.3,4248,0,0,0,0,0,0,Normal
78.3,1624,25.0,0.34,4297,0,0,0,0,0,0,Normal
78.9,1478,26.5,0.34,4289,0,0,0,0,0,0,Normal
79.1,1605,24.9,0.38,4421,0,0,0,0,0,0,Normal
78.9,1506,28.4,0.35,4424,0,0,0,0,0,0,Normal
74.6,1455,27.9,0.3,215,0,0,0,0,0,0,Normal
76.1,1602,24.4,0.2,193,0,0,0,0,0,1,Normal
75.4,1425,29.8,0.2,205,0,0,0,0,0,0,Normal
71.9,1918,22.6,0.18,325,0,0,0,0,0,0,Normal
79.2,1611,27.4,0.21,358,0,0,0,0,0,0,Normal
78.0,1610,25.8,0.22,473,0,0,0,0,0,0,Normal
75.9,2639,21.6,0.22,556,1,0,0,0,1,0,Power Failure
76.5,1329,29.0,0.22,661,0,0,0,0,0,0,Normal
74.7,1270,29.6,0.19,737,0,0,0,0,0,0,Normal
78.9,1415,26.9,0.18,785,0,0,0,0,0,0,Normal
79.4,1330,29.0,0.2,811,0,0,0,0,0,0,Normal
77.0,1786,25.2,0.27,819,0,0,0,0,0,0,Normal
78.4,1809,23.1,0.28,962,0,0,0,0,0,0,Normal
77.3,1303,31.0,0.22,1075,0,0,0,0,0,0,Normal
75.3,1383,29.4,0.19,956,0,0,0,0,0,0,Normal
76.5,1447,30.8,0.22,1159,0,0,0,0,0,0,Normal
77.5,1461,27.8,0.31,1080,0,0,0,0,0,0,Normal
76.7,2092,23.5,0.27,1182,0,0,0,0,0,0,Normal
77.1,1429,28.9,0.25,1226,0,0,0,0,0,0,Normal
77.5,1736,25.1,0.27,1272,0,0,0,0,0,0,Normal
77.3,1441,26.7,0.3,1412,0,0,0,0,0,0,Normal
77.6,1523,26.0,0.19,1323,0,0,0,0,0,0,Normal
76.1,1691,26.7,0.22,1294,0,0,0,0,0,0,Normal
76.6,1557,24.6,0.22,1451,0,0,0,0,0,0,Normal
75.7,1644,26.1,0.26,1482,0,0,0,0,0,0,Normal
78.9,1522,27.3,0.25,1556,0,0,0,0,0,0,Normal
74.5,1547,26.3,0.27,1610,0,0,0,0,0,0,Normal
79.4,1597,25.5,0.22,1602,0,0,0,0,0,0,Normal
80.0,1619,25.4,0.3,1664,0,0,0,0,0,0,Normal
77.5,1400,32.6,0.24,1706,0,0,0,0,0,0,Normal
74.2,1663,24.7,0.28,1826,0,0,0,0,0,0,Normal
77.4,1540,27.9,0.3,1756,0,0,0,0,0,0,Normal
77.9,1455,27.8,0.3,1778,0,0,0,0,0,0,Normal
76.6,1519,26.1,0.27,1952,0,0,0,0,0,0,Normal
77.3,1427,29.2,0.29,1899,0,0,0,0,0,0,Normal
80.4,1650,25.6,0.33,2003,0,0,0,0,0,0,Normal
79.2,1508,26.8,0.28,2013,0,0,0,0,0,0,Normal
77.0,1379,30.1,0.23,2073,0,0,0,0,0,0,Normal
76.0,1542,25.7,0.28,2238,0,0,0,0,0,0,Normal
77.9,1763,23.9,0.26,2216,0,0,0,0,0,0,Normal
78.2,1590,26.6,0.17,2262,0,0,0,0,0,0,Normal
79.5,1336,31.3,0.28,2332,0,0,0,0,0,0,Normal
78.0,1638,26.0,0.27,2366,0,0,0,0,0,0,Normal
79.6,1356,28.3,0.32,2471,0,0,0,0,0,0,Normal
81.8,1384,28.6,0.24,2525,0,0,0,0,0,0,Normal
79.9,1309,27.1,0.21,2563,0,0,0,0,0,0,Normal
78.9,1642,26.9,0.28,2595,0,0,0,0,0,0,Normal
78.7,1289,29.9,0.29,2609,0,0,0,0,0,0,Normal
78.4,1353,27.5,0.28,2680,0,0,0,0,0,0,Normal
80.8,1871,24.7,0.28,2678,0,0,0,0,0,0,Normal
78.1,1291,31.7,0.24,2834,0,0,0,0,0,0,Normal
79.0,1346,28.6,0.28,2793,0,0,0,0,0,0,Normal
78.9,1493,29.0,0.27,3019,0,0,0,0,0,0,Normal
78.1,1524,27.9,0.33,2923,0,0,0,0,0,0,Normal
76.9,1726,25.8,0.3,2992,0,0,0,0,0,0,Normal
79.4,1435,29.2,0.28,3104,0,0,0,0,0,0,Normal
78.9,1502,25.7,0.36,3206,0,0,0,0,0,0,Normal
80.0,1608,24.5,0.28,3339,0,0,0,0,0,0,Normal
78.6,1771,26.2,0.32,3288,0,0,0,0,0,0,Normal
81.3,1474,27.2,0.29,3309,0,0,0,0,0,0,Normal
78.2,1322,29.0,0.36,3359,0,0,0,0,0,0,Normal
82.1,1393,27.1,0.3,3467,0,0,0,0,0,0,Normal
77.1,1417,29.7,0.31,3565,0,0,0,0,0,0,Normal
80.2,1430,29.0,0.3,3492,0,0,0,0,0,0,Normal
80.6,1605,25.4,0.31,3623,0,0,0,0,0,0,Normal
78.7,1402,28.9,0.36,3649,0,0,0,0,0,0,Normal
80.4,1550,25.5,0.34,3686,0,0,0,0,0,0,Normal
81.7,1376,30.6,0.31,3823,0,0,0,0,0,0,Normal
76.3,1569,24.9,0.38,3721,0,0,0,0,0,0,Normal
80.6,1669,25.0,0.35,3707,0,0,0,0,0,0,Normal
76.1,1541,25.9,0.3,3878,0,0,0,0,0,0,Normal
78.4,1651,26.8,0.26,3960,0,0,0,0,0,0,Normal
82.2,1521,26.5,0.3,3949,0,0,0,0,0,0,Normal
78.7,1365,27.8,0.33,4001,0,0,0,0,0,0,Normal
78.1,1609,26.1,0.34,4070,0,0,0,0,0,0,Normal
79.4,1470,25.1,0.38,4076,0,0,0,0,0,0,Normal
83.0,1573,27.4,0.28,4193,0,0,0,0,0,0,Normal
77.2,1378,31.3,0.31,4249,1,0,1,0,0,0,Overstrain Failure
78.4,1567,27.3,0.28,4162,1,0,0,1,0,0,Tool Wear Failure
79.2,1441,28.3,0.15,206,0,0,0,0,0,0,Normal
79.8,1641,26.5,0.18,178,0,0,0,0,0,0,Normal
76.9,1486,28.7,0.22,312,0,0,0,0,0,0,Normal
75.4,1563,27.4,0.24,327,0,0,0,0,0,0,Normal
80.6,1769,24.7,0.17,441,0,0,0,0,0,0,Normal
79.7,1672,25.9,0.18,459,0,0,0,0,0,0,Normal
78.4,1632,25.0,0.14,565,0,0,0,0,0,0,Normal
76.2,1980,24.2,0.22,570,0,0,0,0,0,0,Normal
77.6,1635,25.2,0.18,689,0,0,0,0,0,0,Normal
77.3,1686,25.2,0.28,594,0,0,0,0,0,0,Normal
77.9,1574,22.2,0.23,667,0,0,0,0,0,0,Normal
79.4,1546,28.0,0.21,815,0,0,0,0,0,0,Normal
78.7,1899,23.4,0.19,766,0,0,0,0,0,0,Normal
75.8,1449,27.4,0.16,719,0,0,0,0,0,0,Normal
79.5,1483,26.8,0.17,937,0,0,0,0,0,0,Normal
77.8,1576,27.8,0.2,975,0,0,0,0,0,0,Normal
78.6,1317,28.2,0.2,994,0,0,0,0,0,0,Normal
80.0,1467,29.6,0.19,1021,0,0,0,0,0,0,Normal
76.0,1616,28.0,0.24,1156,0,0,0,0,0,0,Normal
77.6,1299,31.6,0.25,1174,0,0,0,0,0,0,Normal
77.1,1432,28.0,0.21,1245,0,0,0,0,0,0,Normal
75.4,1799,24.1,0.31,1259,0,0,0,0,0,0,Normal
78.3,1358,28.8,0.16,1269,0,0,0,0,0,0,Normal
81.4,1618,27.3,0.24,1299,0,0,0,0,0,0,Normal
74.9,1525,26.1,0.23,1313,0,0,0,0,0,0,Normal
77.5,1551,26.1,0.22,1439,0,0,0,0,0,0,Normal
78.7,1735,23.6,0.21,1481,0,0,0,0,0,0,Normal
77.8,1309,26.9,0.24,1473,0,0,0,0,0,0,Normal
77.3,1743,24.9,0.23,1578,0,0,0,0,0,0,Normal
75.7,1659,25.5,0.23,1568,0,0,0,0,0,0,Normal
78.1,1680,25.6,0.19,1685,0,0,0,0,0,0,Normal
76.4,1486,26.8,0.18,1636,0,0,0,0,0,0,Normal
74.3,1471,25.8,0.24,1665,0,0,0,0,0,0,Normal
79.6,1465,25.8,0.23,1744,0,0,0,0,0,0,Normal
79.1,1492,26.7,0.24,1854,0,0,0,0,0,0,Normal
78.0,1420,28.6,0.25,1812,0,0,0,0,0,0,Normal
78.1,1295,31.8,0.23,1979,0,0,0,0,0,0,Normal
79.2,1548,25.0,0.25,1882,0,0,0,0,0,0,Normal
78.1,1372,29.2,0.22,1990,0,0,0,0,0,0,Normal
79.2,1552,24.1,0.32,1970,0,0,0,0,0,0,Normal
77.4,1441,27.9,0.23,1967,0,0,0,0,0,0,Normal
79.9,1691,23.5,0.25,2210,0,0,0,0,0,0,Normal
78.5,1451,29.1,0.24,2240,0,0,0,0,0,0,Normal
78.3,1452,27.6,0.24,2217,0,0,0,0,0,0,Normal
76.1,1406,28.2,0.27,2299,0,0,0,0,0,0,Normal
78.3,1567,26.6,0.26,2385,0,0,0,0,0,0,Normal
76.5,1599,29.0,0.25,2382,0,0,0,0,0,0,Normal
76.8,1455,27.3,0.26,2429,0,0,0,0,0,0,Normal
76.8,1625,24.3,0.24,2476,0,0,0,0,0,0,Normal
76.6,2672,20.3,0.29,2523,1,0,0,0,1,0,Power Failure
81.4,1650,25.5,0.36,2561,0,0,0,0,0,0,Normal
80.3,1459,26.1,0.24,2597,0,0,0,0,0,0,Normal
81.2,1395,26.0,0.29,2648,0,0,0,0,0,0,Normal
76.7,1751,26.3,0.28,2672,0,0,0,0,0,0,Normal
78.5,1192,33.2,0.31,2742,0,0,0,0,0,0,Normal
76.6,1947,24.6,0.31,2767,0,0,0,0,0,0,Normal
77.2,1593,25.4,0.29,2784,0,0,0,0,0,0,Normal
76.9,1478,27.1,0.28,2913,0,0,0,0,0,0,Normal
80.4,1505,27.1,0.27,3032,0,0,0,0,0,0,Normal
77.8,2465,22.1,0.26,3027,0,0,0,0,0,0,Normal
80.2,1403,27.3,0.29,3068,0,0,0,0,0,0,Normal
79.3,1458,28.7,0.24,3068,0,0,0,0,0,0,Normal
81.8,1369,26.4,0.27,3213,0,0,0,0,0,0,Normal
76.2,1377,29.1,0.34,3341,0,0,0,0,0,0,Normal
80.3,1452,28.1,0.3,3303,0,0,0,0,0,0,Normal
80.2,1517,26.7,0.33,3342,0,0,0,0,0,0,Normal
77.2,1354,29.1,0.36,3423,0,0,0,0,0,0,Normal
80.2,1724,26.3,0.29,3451,0,0,0,0,0,0,Normal
79.2,1399,30.9,0.31,3476,0,0,0,0,0,0,Normal
78.4,1388,29.3,0.29,3563,0,0,0,0,0,0,Normal
77.6,1523,25.1,0.27,3681,0,0,0,0,0,0,Normal
77.8,1377,27.6,0.27,3633,0,0,0,0,0,0,Normal
82.1,1417,29.8,0.34,3837,0,0,0,0,0,0,Normal
79.3,1542,28.3,0.32,3690,0,0,0,0,0,0,Normal
80.6,1557,26.6,0.39,3762,0,0,0,0,0,0,Normal
78.1,1641,26.2,0.35,3854,0,0,0,0,0,0,Normal
78.2,1318,30.5,0.29,3993,0,0,0,0,0,0,Normal
81.0,1638,26.9,0.35,3890,0,0,0,0,0,0,Normal
77.6,1954,23.0,0.31,3903,0,0,0,0,0,0,Normal
79.2,1644,24.2,0.37,4041,0,0,0,0,0,0,Normal
79.7,1594,25.6,0.3,4058,0,0,0,0,0,0,Normal
80.1,1405,27.4,0.28,4161,1,0,0,1,0,1,Tool Wear Failure
76.5,1622,25.5,0.17,196,0,0,0,0,0,0,Normal
77.6,1557,26.1,0.17,195,0,0,0,0,0,0,Normal
78.3,1606,28.2,0.17,393,0,0,0,0,0,0,Normal
78.5,1647,25.5,0.18,166,0,0,0,0,0,0,Normal
76.0,1413,27.7,0.24,462,0,0,0,0,0,0,Normal
76.9,1529,26.0,0.28,474,0,0,0,0,0,0,Normal
79.3,1448,26.3,0.16,428,0,0,0,0,0,0,Normal
79.1,1435,27.0,0.26,597,0,0,0,0,0,0,Normal
75.7,1474,28.7,0.19,473,0,0,0,0,0,0,Normal
78.4,1657,25.2,0.23,687,0,0,0,0,0,0,Normal
75.1,1509,27.5,0.15,570,0,0,0,0,0,0,Normal
78.1,1530,27.0,0.24,655,0,0,0,0,0,0,Normal
81.1,1587,25.6,0.14,712,0,0,0,0,0,0,Normal
76.9,1467,29.0,0.23,789,0,0,0,0,0,0,Normal
77.3,1360,28.8,0.23,884,0,0,0,0,0,0,Normal
79.7,1588,26.6,0.23,899,0,0,0,0,0,0,Normal
76.1,1609,25.9,0.19,876,0,0,0,0,0,0,Normal
77.3,1415,26.0,0.25,1039,0,0,0,0,0,0,Normal
79.0,1845,23.8,0.24,1056,0,0,0,0,0,0,Normal
77.6,1419,24.4,0.22,1112,0,0,0,0,0,0,Normal
78.0,1634,26.3,0.26,1157,0,0,0,0,0,0,Normal
79.5,1521,27.1,0.23,1234,0,0,0,0,0,0,Normal
79.3,1499,24.3,0.25,1240,0,0,0,0,0,0,Normal
78.7,1616,26.4,0.23,1332,0,0,0,0,0,0,Normal
78.2,1449,27.7,0.24,1300,0,0,0,0,0,0,Normal
79.3,1626,23.9,0.26,1340,0,0,0,0,0,0,Normal
78.7,1445,29.6,0.22,1502,0,0,0,0,0,0,Normal
79.8,1622,26.1,0.19,1558,0,0,0,0,0,0,Normal
